recipe_id,recipe_code,cheese_type,variant_name,origin_style,aging_days,milk_type_required,fat_content_pct,moisture_pct,salt_pct,starter_culture,coagulation_method,yield_ratio_pct,shelf_life_days,certification,version,status,created_by,last_updated,notes
902705,RCP18364,Mozzarella,Mozzarella Artisan,French Artisan,180,Cow,31.7,66.0,2.28,Natural,Acid,15.79,180,Halal+Organic,v1.1,Archived,CHEM-108,2022-11-24,Pilot batch
149042,RCP15385,Ricotta,Ricotta Light,French Artisan,0,Cow,37.6,67.2,2.32,Thermophilic,Acid,10.98,14,Halal+Organic,v1.0,Discontinued,CHEM-134,2019-07-24,Domestic market
607802,RCP79753,Ricotta,Ricotta Classic,American Style,60,Cow,42.9,66.9,3.42,Thermophilic,Heat-Acid,15.83,14,Halal,v2.1,Active,CHEM-108,2019-10-29,Domestic market
509500,RCP56682,Emmental,Emmental Light,Indonesian Local,90,Cow,36.3,58.5,2.47,Mold-Ripened,Rennet,17.51,730,Halal,v1.1,Active,CHEM-109,2021-04-13,Review pending
509508,RCP24692,Mozzarella,Mozzarella Young,English Classic,30,Mixed,13.8,71.3,2.82,Natural,Enzymatic,21.16,14,Halal,v1.1,Active,CHEM-121,2020-10-16,Export grade
181836,RCP66262,Mozzarella,Mozzarella Reserve,French Artisan,365,Cow,33.4,74.7,1.61,Washed Rind,Rennet,12.65,90,None,v1.0,Active,CHEM-125,2022-06-16,Pilot batch
214609,RCP47847,Mozzarella,Mozzarella Classic,Indonesian Local,30,Cow,21.2,73.3,3.66,Washed Rind,Acid,9.52,30,Halal,v1.1,Discontinued,CHEM-126,2021-09-09,Domestic market
738898,RCP15130,Mozzarella,Mozzarella Premium,American Style,0,Cow,21.1,30.4,1.38,Mesophilic,Acid,13.46,730,None,v2.0,Archived,CHEM-102,2020-05-03,Standard production
476755,RCP30116,Parmesan,Parmesan Bold,Traditional Italian,0,Goat,26.3,59.3,3.26,Natural,Rennet,11.76,180,None,v1.0,Experimental,CHEM-101,2023-01-23,Award-winning formula
280147,RCP40367,Swiss,Swiss Reserve,Dutch Heritage,30,Goat,33.0,63.3,2.32,Washed Rind,Acid,8.72,730,ISO22000,v1.1,In Review,CHEM-130,2019-03-19,Export grade
312919,RCP63132,Parmesan,Parmesan Bold,American Style,0,Buffalo,43.8,40.0,0.55,Mold-Ripened,Acid,13.49,365,Halal,v1.1,Active,CHEM-111,2020-11-06,High demand
640600,RCP73407,Brie,Brie Classic,Traditional Italian,30,Cow,26.1,63.4,3.91,Mesophilic,Rennet,16.81,730,Halal,v3.1,Archived,CHEM-143,2022-11-16,High demand
476759,RCP74967,Parmesan,Parmesan Artisan,French Artisan,730,Sheep,16.2,49.0,3.0,Natural,Rennet,18.76,21,Halal+Organic,v4.0,Archived,CHEM-127,2024-07-26,Pilot batch
968292,RCP83107,Cheddar,Cheddar Reserve,French Artisan,30,Cow,29.5,43.0,1.79,Mixed Culture,Acid,19.96,60,Organic,v3.0,In Review,CHEM-102,2020-07-30,Review pending
312936,RCP14141,Cheddar,Cheddar Artisan,American Style,365,Cow,17.4,23.0,2.18,Mold-Ripened,Rennet,19.97,90,None,v4.0,Active,CHEM-120,2020-12-28,High demand
509545,RCP18660,Cheddar,Cheddar Premium,Swiss Alpine,0,Cow,44.3,69.1,2.42,Mold-Ripened,Rennet,11.19,14,Halal+Organic,v2.0,Active,CHEM-101,2021-12-09,High demand
935531,RCP83006,Swiss,Swiss Premium,French Artisan,90,Cow,24.4,22.6,1.14,Mold-Ripened,Heat-Acid,20.48,30,Organic,v1.1,Active,CHEM-122,2022-03-27,High demand
771692,RCP80688,Cheddar,Cheddar Classic,Dutch Heritage,90,Sheep,18.7,66.3,2.55,Thermophilic,Rennet,18.01,14,Halal+Organic,v1.0,Active,CHEM-150,2020-03-02,Export grade
476781,RCP57138,Cheddar,Cheddar Reserve,Traditional Italian,30,Cow,36.9,30.5,2.28,Mixed Culture,Rennet,19.97,90,Kosher,v3.0,Active,CHEM-148,2024-04-06,Seasonal only
444013,RCP87922,Colby,Colby Artisan,Traditional Italian,0,Cow,22.4,40.3,1.23,Natural,Heat-Acid,16.37,30,None,v4.0,Active,CHEM-142,2022-12-20,High demand
345712,RCP73538,Parmesan,Parmesan Light,French Artisan,180,Cow,18.0,48.3,3.49,Mixed Culture,Rennet,21.91,60,Kosher,v2.1,Active,CHEM-115,2019-05-19,Review pending
444020,RCP37656,Brie,Brie Reserve,Fusion Modern,90,Goat,26.7,34.7,0.54,Mold-Ripened,Acid,20.89,365,Halal,v2.1,Archived,CHEM-119,2019-08-07,Standard production
706165,RCP66730,Cheddar,Cheddar Extra Aged,Indonesian Local,60,Cow,18.6,27.3,2.3,Mesophilic,Enzymatic,8.59,30,None,v2.0,Discontinued,CHEM-141,2021-02-08,High demand
312953,RCP38144,Parmesan,Parmesan Light,Indonesian Local,30,Mixed,18.7,68.6,1.21,Mixed Culture,Rennet,15.76,14,Kosher,v3.0,Archived,CHEM-148,2024-04-01,Domestic market
542330,RCP12012,Emmental,Emmental Light,Fusion Modern,0,Goat,12.3,70.7,2.63,Washed Rind,Rennet,9.39,14,Halal,v2.0,Archived,CHEM-119,2021-04-05,Standard production
149113,RCP43645,Cheddar,Cheddar Premium,American Style,0,Mixed,10.8,25.3,3.44,Washed Rind,Heat-Acid,11.2,30,Organic,v3.1,Archived,CHEM-128,2020-03-19,Domestic market
116345,RCP86715,Mozzarella,Mozzarella Reserve,Dutch Heritage,90,Goat,36.5,62.5,0.98,Thermophilic,Acid,15.62,30,Halal,v4.0,Active,CHEM-119,2020-09-03,High demand
804477,RCP93941,Mozzarella,Mozzarella Premium,English Classic,30,Buffalo,42.5,60.6,0.84,Natural,Rennet,19.18,30,Halal+Organic,v1.0,Active,CHEM-136,2023-03-13,Award-winning formula
804481,RCP44099,Cheddar,Cheddar Premium,Fusion Modern,90,Goat,16.7,35.6,1.04,Mold-Ripened,Rennet,13.87,14,None,v2.0,Discontinued,CHEM-122,2024-02-23,High demand
575107,RCP22696,Gouda,Gouda Light,English Classic,0,Cow,32.7,27.5,1.57,Mold-Ripened,Rennet,11.06,365,Halal,v3.1,Active,CHEM-133,2019-05-15,Review pending
575108,RCP90797,Mozzarella,Mozzarella Light,English Classic,0,Buffalo,25.0,32.7,0.68,Mold-Ripened,Rennet,11.42,30,None,v2.1,In Review,CHEM-114,2021-01-12,Pilot batch
640645,RCP28550,Ricotta,Ricotta Premium,Indonesian Local,60,Cow,38.0,27.7,1.76,Mold-Ripened,Rennet,14.98,730,Organic,v2.0,Archived,CHEM-148,2019-01-27,Pilot batch
411270,RCP30476,Brie,Brie Reserve,American Style,30,Buffalo,33.9,59.1,3.68,Mesophilic,Acid,18.7,21,None,v2.0,In Review,CHEM-130,2020-06-27,Standard production
640651,RCP26189,Ricotta,Ricotta Bold,Dutch Heritage,90,Cow,34.6,28.6,3.6,Natural,Rennet,17.27,21,Halal,v1.1,Active,CHEM-145,2023-07-29,Review pending
575116,RCP47042,Parmesan,Parmesan Light,Traditional Italian,0,Cow,35.1,58.4,1.4,Natural,Acid,14.19,21,Halal,v4.0,In Review,CHEM-138,2021-06-07,Domestic market
509582,RCP94073,Gouda,Gouda Bold,Traditional Italian,60,Cow,23.3,35.8,3.74,Mesophilic,Acid,13.52,60,None,v3.1,Archived,CHEM-114,2021-08-16,Domestic market
902799,RCP91164,Cheddar,Cheddar Premium,French Artisan,365,Cow,13.2,43.5,1.07,Washed Rind,Rennet,13.12,180,None,v4.0,Archived,CHEM-139,2024-12-10,High demand
214673,RCP87670,Emmental,Emmental Artisan,French Artisan,0,Cow,10.6,65.0,0.83,Mesophilic,Acid,11.73,730,Halal,v2.1,Archived,CHEM-146,2020-09-07,High demand
771736,RCP87230,Mozzarella,Mozzarella Light,Swiss Alpine,60,Cow,24.9,25.3,3.4,Mesophilic,Rennet,15.69,90,Organic,v2.1,Archived,CHEM-106,2023-10-15,Pilot batch
181913,RCP99002,Mozzarella,Mozzarella Bold,English Classic,0,Mixed,26.6,73.5,2.97,Mixed Culture,Acid,8.28,90,None,v1.1,Active,CHEM-132,2022-09-25,Standard production
607899,RCP53324,Parmesan,Parmesan Reserve,American Style,365,Cow,25.8,58.8,1.48,Mesophilic,Rennet,11.69,60,Organic,v1.0,Archived,CHEM-127,2022-05-14,Standard production
116386,RCP93387,Ricotta,Ricotta Premium,Indonesian Local,730,Mixed,33.7,34.7,1.08,Thermophilic,Rennet,10.34,30,Halal,v1.0,Active,CHEM-150,2024-06-13,Export grade
509603,RCP40020,Mozzarella,Mozzarella Reserve,Swiss Alpine,90,Cow,41.4,40.5,1.7,Natural,Rennet,14.04,30,None,v3.0,In Review,CHEM-118,2024-10-04,Review pending
640674,RCP41654,Ricotta,Ricotta Extra Aged,Dutch Heritage,90,Cow,20.0,32.3,3.64,Mixed Culture,Acid,14.95,14,Halal,v4.0,Active,CHEM-103,2020-08-09,High demand
247466,RCP46110,Mozzarella,Mozzarella Reserve,Fusion Modern,0,Goat,34.2,31.0,1.82,Mesophilic,Acid,9.14,180,None,v2.0,In Review,CHEM-128,2023-07-07,Export grade
673455,RCP89500,Cheddar,Cheddar Light,Indonesian Local,365,Cow,18.9,43.4,3.32,Mixed Culture,Rennet,10.27,730,Halal,v3.1,Discontinued,CHEM-109,2020-07-19,Export grade
804533,RCP40552,Cheddar,Cheddar Artisan,American Style,0,Cow,12.3,71.4,3.76,Mixed Culture,Rennet,17.18,21,Halal,v1.0,Discontinued,CHEM-146,2020-07-07,Award-winning formula
378549,RCP67053,Cheddar,Cheddar Classic,Swiss Alpine,30,Cow,19.3,50.7,1.09,Mixed Culture,Rennet,14.33,365,Halal,v2.0,In Review,CHEM-103,2019-11-18,Domestic market
149178,RCP15599,Gouda,Gouda Bold,English Classic,0,Cow,23.1,33.7,2.7,Thermophilic,Rennet,9.78,30,Kosher,v2.1,In Review,CHEM-128,2024-03-05,Pilot batch
771773,RCP33284,Gouda,Gouda Extra Aged,American Style,30,Cow,24.3,37.4,1.01,Mixed Culture,Rennet,16.75,730,Halal,v1.0,Archived,CHEM-145,2023-01-07,Review pending
804542,RCP71491,Swiss,Swiss Artisan,French Artisan,0,Cow,38.3,59.0,3.53,Mesophilic,Acid,8.64,14,Organic,v1.0,Active,CHEM-122,2023-09-09,Standard production
935613,RCP92985,Brie,Brie Light,Indonesian Local,0,Buffalo,28.3,64.7,1.87,Washed Rind,Rennet,15.9,14,None,v1.1,Active,CHEM-148,2024-10-26,Standard production
280258,RCP51682,Gouda,Gouda Young,French Artisan,30,Cow,19.8,43.4,3.99,Mold-Ripened,Acid,16.22,14,Organic,v2.1,Archived,CHEM-146,2021-10-31,Pilot batch
313029,RCP65224,Brie,Brie Classic,English Classic,90,Cow,36.6,44.6,2.55,Mesophilic,Heat-Acid,12.68,60,Halal,v3.0,Archived,CHEM-113,2023-04-22,Review pending
378572,RCP81215,Cheddar,Cheddar Premium,Swiss Alpine,0,Mixed,44.9,69.7,1.25,Natural,Acid,11.76,21,Halal,v4.0,Discontinued,CHEM-114,2019-07-03,High demand
870095,RCP37587,Swiss,Swiss Young,English Classic,60,Mixed,30.1,69.4,3.36,Mixed Culture,Rennet,19.99,30,Organic,v2.1,Archived,CHEM-122,2019-01-29,Review pending
739029,RCP46732,Cheddar,Cheddar Young,Traditional Italian,60,Buffalo,17.6,54.0,2.76,Natural,Heat-Acid,12.54,90,Halal,v1.1,Active,CHEM-120,2021-07-11,Standard production
673495,RCP85715,Gouda,Gouda Extra Aged,Swiss Alpine,180,Mixed,23.0,72.8,2.36,Thermophilic,Rennet,10.84,730,Halal,v3.0,In Review,CHEM-144,2019-05-21,Export grade
149208,RCP59323,Camembert,Camembert Reserve,American Style,180,Cow,33.7,44.0,2.35,Mesophilic,Rennet,9.15,90,Halal+Organic,v2.0,In Review,CHEM-140,2023-05-18,Seasonal only
149215,RCP57648,Gouda,Gouda Extra Aged,English Classic,365,Cow,31.0,66.6,1.92,Natural,Rennet,17.77,180,ISO22000,v2.0,Active,CHEM-120,2019-11-15,Standard production
444133,RCP45518,Gouda,Gouda Reserve,English Classic,730,Cow,16.7,65.1,1.22,Mixed Culture,Rennet,10.57,21,Organic,v1.0,Active,CHEM-150,2020-09-22,Seasonal only
673515,RCP68520,Camembert,Camembert Classic,Traditional Italian,365,Cow,29.4,38.5,2.44,Mixed Culture,Acid,14.58,90,Kosher,v1.1,Active,CHEM-126,2024-11-27,Award-winning formula
837357,RCP61796,Parmesan,Parmesan Extra Aged,English Classic,365,Cow,41.4,53.4,2.14,Washed Rind,Rennet,16.11,21,Halal,v1.1,Active,CHEM-111,2019-04-05,Seasonal only
804590,RCP46337,Brie,Brie Light,Traditional Italian,365,Cow,21.7,54.7,3.25,Natural,Acid,10.12,730,Halal+Organic,v4.0,Archived,CHEM-112,2022-09-28,Award-winning formula
837361,RCP83976,Swiss,Swiss Light,Dutch Heritage,0,Cow,10.6,35.2,0.74,Thermophilic,Heat-Acid,8.16,30,Halal+Organic,v2.0,Active,CHEM-142,2022-07-04,Domestic market
771826,RCP44890,Camembert,Camembert Young,French Artisan,730,Cow,38.8,45.7,3.75,Mixed Culture,Acid,10.0,730,Halal,v4.0,Archived,CHEM-140,2021-07-21,Standard production
935669,RCP27819,Ricotta,Ricotta Classic,American Style,60,Cow,38.8,23.5,1.78,Thermophilic,Enzymatic,8.59,730,Kosher,v2.0,Discontinued,CHEM-126,2023-01-17,Award-winning formula
902903,RCP37200,Gouda,Gouda Young,American Style,0,Buffalo,42.7,69.1,0.79,Natural,Rennet,14.23,730,Organic,v4.0,Active,CHEM-138,2024-03-22,Export grade
542456,RCP95280,Emmental,Emmental Artisan,Dutch Heritage,0,Goat,39.5,68.9,0.69,Mold-Ripened,Rennet,18.19,60,None,v1.1,Active,CHEM-129,2023-03-25,Export grade
476921,RCP35970,Mozzarella,Mozzarella Reserve,Indonesian Local,30,Cow,44.3,74.4,3.38,Mold-Ripened,Acid,15.69,14,None,v3.1,Archived,CHEM-104,2024-08-23,Review pending
870137,RCP10790,Cheddar,Cheddar Extra Aged,Traditional Italian,30,Goat,15.4,41.0,2.6,Mold-Ripened,Rennet,8.21,365,None,v3.1,Active,CHEM-119,2020-11-01,High demand
149245,RCP25382,Parmesan,Parmesan Extra Aged,English Classic,90,Goat,16.2,53.4,3.45,Mesophilic,Enzymatic,20.18,14,Halal,v4.0,Active,CHEM-130,2023-03-12,Seasonal only
706308,RCP35504,Cheddar,Cheddar Young,Traditional Italian,60,Cow,16.3,50.8,1.87,Mold-Ripened,Acid,19.79,365,None,v4.0,Archived,CHEM-133,2022-04-02,Award-winning formula
575237,RCP24602,Mozzarella,Mozzarella Reserve,Swiss Alpine,0,Cow,15.3,60.8,0.96,Mixed Culture,Rennet,11.7,730,None,v1.1,Archived,CHEM-119,2022-12-27,Standard production
739083,RCP43881,Gouda,Gouda Light,Fusion Modern,0,Mixed,24.4,53.1,3.38,Washed Rind,Rennet,12.51,365,None,v2.1,Discontinued,CHEM-104,2022-10-05,Pilot batch
476940,RCP82573,Camembert,Camembert Premium,American Style,180,Cow,42.3,24.8,3.91,Natural,Enzymatic,16.89,90,Kosher,v2.0,Discontinued,CHEM-125,2020-01-12,Export grade
345871,RCP22529,Gouda,Gouda Bold,Traditional Italian,180,Mixed,18.3,42.8,3.65,Mixed Culture,Enzymatic,16.07,14,Organic,v2.1,Active,CHEM-143,2021-08-13,Award-winning formula
968466,RCP13874,Cheddar,Cheddar Young,Traditional Italian,365,Goat,13.5,20.0,0.77,Mesophilic,Acid,10.43,730,None,v3.0,Active,CHEM-136,2022-12-13,Pilot batch
444181,RCP89732,Gouda,Gouda Light,Dutch Heritage,30,Cow,10.9,32.9,2.64,Thermophilic,Rennet,21.49,365,Halal,v3.0,Archived,CHEM-138,2021-01-25,Award-winning formula
542503,RCP58532,Gouda,Gouda Light,French Artisan,0,Cow,22.5,63.1,0.62,Mixed Culture,Acid,15.17,21,Halal,v1.1,In Review,CHEM-103,2021-04-23,Seasonal only
444210,RCP19404,Swiss,Swiss Premium,Traditional Italian,180,Cow,20.4,64.8,2.05,Natural,Rennet,17.99,730,None,v1.1,Active,CHEM-108,2020-01-14,Export grade
116530,RCP63563,Mozzarella,Mozzarella Bold,American Style,0,Cow,11.9,55.0,2.23,Thermophilic,Rennet,15.02,180,Kosher,v2.1,Archived,CHEM-107,2023-06-16,High demand
345910,RCP32326,Colby,Colby Artisan,Fusion Modern,365,Goat,43.3,62.6,3.58,Natural,Rennet,18.99,21,Halal,v1.1,Experimental,CHEM-131,2021-09-30,Standard production
247615,RCP94954,Mozzarella,Mozzarella Young,Fusion Modern,180,Cow,40.5,56.9,3.9,Natural,Rennet,20.47,14,Halal,v1.0,Active,CHEM-135,2023-05-10,High demand
771909,RCP28928,Mozzarella,Mozzarella Artisan,French Artisan,0,Sheep,38.6,64.3,1.91,Mesophilic,Rennet,20.15,30,ISO22000,v1.0,Active,CHEM-113,2022-09-19,Award-winning formula
706377,RCP27529,Parmesan,Parmesan Bold,Traditional Italian,0,Cow,13.2,61.4,3.84,Mold-Ripened,Acid,16.16,30,ISO22000,v2.1,Active,CHEM-139,2022-02-28,Pilot batch
345930,RCP64135,Colby,Colby Artisan,American Style,0,Cow,33.0,73.1,1.79,Mold-Ripened,Rennet,18.64,21,Halal,v4.0,Active,CHEM-101,2022-10-18,Standard production
902986,RCP85910,Parmesan,Parmesan Extra Aged,Indonesian Local,30,Cow,15.9,28.5,2.08,Mold-Ripened,Acid,15.71,730,None,v3.1,Discontinued,CHEM-124,2021-06-25,Seasonal only
280396,RCP35836,Mozzarella,Mozzarella Bold,Fusion Modern,365,Cow,32.1,47.4,1.46,Thermophilic,Rennet,12.51,60,Halal+Organic,v1.1,Discontinued,CHEM-108,2021-07-04,Export grade
247629,RCP56081,Mozzarella,Mozzarella Reserve,English Classic,0,Cow,11.0,71.6,1.65,Mesophilic,Heat-Acid,18.75,14,None,v2.1,Active,CHEM-124,2020-01-13,Award-winning formula
575312,RCP81655,Cheddar,Cheddar Extra Aged,Indonesian Local,0,Goat,38.8,28.9,1.12,Thermophilic,Acid,11.84,730,None,v1.1,Active,CHEM-114,2023-08-05,Export grade
411473,RCP24453,Mozzarella,Mozzarella Extra Aged,Indonesian Local,60,Cow,34.7,24.7,1.81,Mesophilic,Rennet,12.59,730,Halal+Organic,v2.1,Experimental,CHEM-128,2019-11-01,High demand
182097,RCP33381,Brie,Brie Extra Aged,French Artisan,365,Cow,24.1,50.0,3.15,Washed Rind,Rennet,18.97,30,Organic,v2.0,Active,CHEM-112,2023-08-29,Pilot batch
804691,RCP17211,Gouda,Gouda Artisan,Swiss Alpine,30,Mixed,19.1,72.2,0.83,Natural,Acid,12.81,365,Halal,v3.0,Active,CHEM-104,2022-08-26,Seasonal only
411478,RCP75480,Mozzarella,Mozzarella Young,Traditional Italian,30,Cow,17.6,30.5,1.63,Mixed Culture,Enzymatic,10.85,14,Organic,v1.1,Active,CHEM-136,2024-08-31,Award-winning formula
542555,RCP74121,Parmesan,Parmesan Classic,Traditional Italian,90,Mixed,41.3,52.9,1.79,Mold-Ripened,Acid,18.55,90,Kosher,v4.0,Active,CHEM-101,2023-01-10,Standard production
378723,RCP75568,Mozzarella,Mozzarella Reserve,Swiss Alpine,730,Cow,40.3,20.8,1.68,Thermophilic,Acid,21.17,14,Halal,v3.1,Active,CHEM-150,2023-05-30,High demand
837476,RCP86083,Cheddar,Cheddar Young,French Artisan,0,Goat,29.7,68.4,3.69,Thermophilic,Rennet,8.13,180,Halal+Organic,v1.0,Active,CHEM-125,2021-07-05,Award-winning formula
870245,RCP21903,Parmesan,Parmesan Artisan,Fusion Modern,90,Cow,22.0,42.4,2.8,Washed Rind,Acid,19.73,60,None,v3.1,Active,CHEM-124,2024-05-17,Domestic market
345970,RCP87583,Parmesan,Parmesan Artisan,Swiss Alpine,90,Cow,31.1,44.9,3.22,Mixed Culture,Acid,17.58,90,Organic,v4.0,Archived,CHEM-121,2023-09-14,High demand
608122,RCP54259,Mozzarella,Mozzarella Bold,Fusion Modern,60,Goat,42.0,59.3,0.97,Thermophilic,Acid,15.54,90,Halal,v2.0,Active,CHEM-132,2021-05-02,Pilot batch
509821,RCP62189,Cheddar,Cheddar Extra Aged,Fusion Modern,60,Cow,35.5,27.5,4.0,Mesophilic,Acid,20.2,730,None,v1.1,Archived,CHEM-124,2023-04-07,Pilot batch
706433,RCP56497,Gouda,Gouda Young,Swiss Alpine,90,Cow,42.0,31.2,2.59,Mold-Ripened,Acid,20.4,365,Halal,v3.1,Active,CHEM-150,2024-08-26,Export grade
116611,RCP30598,Mozzarella,Mozzarella Light,Dutch Heritage,0,Cow,11.9,56.5,1.09,Mold-Ripened,Rennet,10.38,21,None,v2.0,Active,CHEM-144,2024-11-08,Seasonal only
214917,RCP63495,Camembert,Camembert Bold,Indonesian Local,90,Cow,30.7,39.0,1.3,Mesophilic,Rennet,10.28,730,Halal,v3.0,Active,CHEM-111,2022-07-12,Standard production
608133,RCP18381,Gouda,Gouda Reserve,French Artisan,365,Sheep,27.7,61.5,1.28,Mold-Ripened,Heat-Acid,10.6,21,Halal+Organic,v3.1,In Review,CHEM-132,2024-02-05,Domestic market
903047,RCP24517,Cheddar,Cheddar Artisan,American Style,90,Goat,21.3,27.6,3.96,Mesophilic,Acid,11.44,60,Kosher,v4.0,Active,CHEM-149,2021-09-28,Award-winning formula
968587,RCP55490,Cheddar,Cheddar Premium,Swiss Alpine,0,Sheep,21.0,42.6,3.53,Natural,Acid,14.18,30,None,v1.1,Archived,CHEM-150,2019-08-13,Award-winning formula
182156,RCP25250,Cheddar,Cheddar Artisan,Fusion Modern,30,Cow,11.5,50.1,1.39,Mesophilic,Rennet,19.85,90,Kosher,v4.0,Active,CHEM-122,2019-01-18,Pilot batch
280463,RCP64326,Mozzarella,Mozzarella Premium,Swiss Alpine,0,Buffalo,38.5,33.7,3.53,Thermophilic,Rennet,16.81,21,Organic,v1.0,Active,CHEM-101,2022-03-28,High demand
346003,RCP56595,Gouda,Gouda Young,Traditional Italian,0,Mixed,25.5,22.3,2.9,Mold-Ripened,Rennet,16.69,60,Halal,v3.1,Experimental,CHEM-148,2020-02-10,Standard production
509845,RCP69826,Parmesan,Parmesan Reserve,Indonesian Local,0,Cow,34.2,69.1,1.09,Washed Rind,Rennet,21.0,180,Organic,v4.0,Active,CHEM-123,2023-03-18,Domestic market
608150,RCP80212,Gouda,Gouda Premium,Traditional Italian,0,Mixed,24.3,69.9,0.97,Natural,Rennet,11.86,180,Organic,v3.1,Active,CHEM-128,2020-10-16,Pilot batch
411545,RCP78734,Cheddar,Cheddar Bold,Dutch Heritage,60,Cow,28.6,35.8,4.0,Mesophilic,Heat-Acid,11.55,30,None,v2.1,Archived,CHEM-130,2021-08-21,High demand
280477,RCP21544,Cheddar,Cheddar Young,Swiss Alpine,30,Cow,21.7,25.5,3.47,Mesophilic,Heat-Acid,15.36,30,Halal,v3.0,Experimental,CHEM-147,2021-11-15,Pilot batch
149405,RCP63645,Mozzarella,Mozzarella Artisan,English Classic,60,Cow,25.5,26.1,3.15,Mold-Ripened,Acid,21.74,60,None,v3.0,Active,CHEM-136,2023-03-26,Seasonal only
411553,RCP92787,Gouda,Gouda Classic,American Style,60,Cow,30.1,26.8,0.63,Natural,Rennet,20.74,180,ISO22000,v3.1,Active,CHEM-109,2019-05-24,Review pending
804772,RCP11635,Gouda,Gouda Extra Aged,Swiss Alpine,30,Cow,35.7,34.8,3.64,Washed Rind,Rennet,18.46,21,Organic,v3.0,Active,CHEM-125,2021-07-19,Seasonal only
477097,RCP56264,Colby,Colby Reserve,Swiss Alpine,365,Cow,32.6,53.3,1.48,Mixed Culture,Rennet,8.53,14,ISO22000,v1.0,Archived,CHEM-139,2023-05-07,Standard production
116650,RCP57375,Ricotta,Ricotta Bold,American Style,0,Mixed,31.2,24.7,1.92,Natural,Enzymatic,10.85,30,ISO22000,v2.0,Active,CHEM-132,2021-10-13,Standard production
509868,RCP24138,Swiss,Swiss Young,French Artisan,730,Goat,14.8,72.1,1.61,Mixed Culture,Rennet,9.69,30,Halal,v3.1,Experimental,CHEM-119,2019-03-15,Domestic market
149424,RCP88384,Mozzarella,Mozzarella Premium,Dutch Heritage,365,Cow,12.3,53.3,1.21,Mixed Culture,Enzymatic,17.26,60,Halal+Organic,v4.0,Active,CHEM-128,2019-01-22,Award-winning formula
935857,RCP90024,Cheddar,Cheddar Reserve,Indonesian Local,90,Cow,21.3,43.2,1.31,Washed Rind,Heat-Acid,20.03,180,Halal,v3.1,Archived,CHEM-101,2021-05-20,Export grade
935859,RCP16945,Cheddar,Cheddar Artisan,Indonesian Local,365,Cow,39.3,67.5,1.95,Mesophilic,Rennet,11.66,730,None,v1.1,Discontinued,CHEM-132,2020-05-29,Domestic market
378805,RCP35423,Ricotta,Ricotta Premium,Traditional Italian,0,Cow,26.7,31.0,2.88,Washed Rind,Rennet,13.5,365,Organic,v1.1,Archived,CHEM-149,2019-08-01,Domestic market
509878,RCP45766,Parmesan,Parmesan Light,French Artisan,0,Goat,27.8,74.7,0.8,Washed Rind,Acid,10.22,30,Halal,v3.0,Active,CHEM-130,2022-11-04,Export grade
149433,RCP61912,Parmesan,Parmesan Young,Traditional Italian,0,Cow,13.5,32.3,3.18,Thermophilic,Rennet,15.54,30,None,v2.1,Active,CHEM-148,2022-05-19,Seasonal only
772031,RCP58396,Swiss,Swiss Reserve,French Artisan,365,Buffalo,27.7,50.3,3.33,Mixed Culture,Acid,12.76,90,Halal+Organic,v1.0,Archived,CHEM-128,2021-07-15,Seasonal only
837567,RCP48908,Brie,Brie Bold,French Artisan,0,Cow,24.7,33.8,1.27,Mixed Culture,Acid,12.77,21,None,v3.1,Archived,CHEM-128,2020-10-04,Standard production
378818,RCP59657,Swiss,Swiss Bold,Indonesian Local,90,Cow,32.5,62.9,1.69,Washed Rind,Acid,14.83,30,Halal+Organic,v1.0,Active,CHEM-111,2021-12-03,High demand
608198,RCP50204,Ricotta,Ricotta Light,Swiss Alpine,30,Cow,35.4,49.7,1.51,Washed Rind,Rennet,16.74,14,ISO22000,v2.1,Active,CHEM-122,2021-02-11,Pilot batch
149447,RCP15373,Colby,Colby Light,French Artisan,730,Sheep,29.4,24.9,3.91,Mesophilic,Rennet,9.86,180,Kosher,v1.0,Active,CHEM-138,2021-03-11,Seasonal only
739275,RCP48649,Mozzarella,Mozzarella Premium,French Artisan,0,Sheep,26.9,43.9,0.94,Mixed Culture,Rennet,12.07,21,None,v1.0,In Review,CHEM-113,2024-10-08,High demand
346060,RCP78746,Brie,Brie Reserve,Dutch Heritage,0,Goat,44.6,33.8,3.52,Mold-Ripened,Rennet,9.02,90,ISO22000,v4.0,Active,CHEM-128,2022-07-30,Review pending
673739,RCP79074,Parmesan,Parmesan Artisan,English Classic,90,Cow,39.0,47.4,2.68,Mixed Culture,Acid,9.14,21,None,v3.0,Active,CHEM-147,2022-05-18,Pilot batch
247763,RCP29068,Brie,Brie Young,Fusion Modern,30,Sheep,19.8,57.0,1.27,Natural,Acid,12.39,30,None,v1.1,Active,CHEM-107,2023-06-23,Standard production
706520,RCP99994,Parmesan,Parmesan Premium,Swiss Alpine,30,Cow,39.1,68.7,1.07,Thermophilic,Rennet,16.7,14,Halal,v4.0,Active,CHEM-116,2019-06-21,Award-winning formula
804846,RCP56261,Mozzarella,Mozzarella Premium,Fusion Modern,0,Mixed,32.4,24.3,1.06,Mixed Culture,Acid,8.14,180,Halal+Organic,v1.0,Active,CHEM-115,2021-12-08,Seasonal only
