equipment_id,asset_tag,equipment_name,equipment_type,manufacturer,model_number,serial_number,installation_date,last_maintenance_date,next_maintenance_due,plant_area,capacity_liters_hr,power_consumption_kw,status,maintenance_contract,asset_value_idr,depreciation_years,responsible_team,iot_enabled,notes
4312012,AST201280,Pasilac Homogenizer Industrial,Homogenizer,Alfa Laval,MDL-1284-D,SN38101004,2011-03-23,2021-11-01,2026-06-16,CIP Room,444.0,378.3,Operational,Full Service,895180000.0,7,Engineering A,No,High performer
2411471,AST917641,Scherjon Centrifuge Elite,Centrifuge,SPX Flow,MDL-1724-A,SN70729121,2005-04-10,2022-08-08,2025-03-09,Processing,450.0,124.9,Under Maintenance,Full Service,453580000.0,10,Utilities,Yes,Vibration issue
4967381,AST145345,Paul Mueller Vat Cheese Maker Max,Vat Cheese Maker,Scherjon,MDL-7510-D,SN29504881,2007-12-20,2013-03-04,2025-02-28,CIP Room,883.0,59.6,Operational,Parts Only,3022670000.0,20,Engineering A,Yes,Backup unit
6867926,AST727494,Tetra Pak Vat Cheese Maker Max,Vat Cheese Maker,SPX Flow,MDL-8448-A,SN95324525,2008-08-12,2013-07-18,2024-03-17,Laboratory,2122.0,284.3,Standby,None,67076220000.0,5,External Contractor,Yes,Vibration issue
7130070,AST608153,Alfa Laval Pasteurizer Plus,Pasteurizer,SPX Flow,MDL-1277-D,SN84361562,2007-09-29,2017-01-06,2025-05-25,Aging Room,1106.0,160.7,Operational,None,11646250000.0,20,Engineering B,Yes,Good condition
9489368,AST241127,Alfa Laval Homogenizer Standard,Homogenizer,Paul Mueller,MDL-9762-E,SN58569697,2013-04-16,2017-07-02,2025-07-08,Aging Room,2565.0,209.3,Operational,Labour Only,4069410000.0,20,Engineering B,No,High performer
7261142,AST591580,Feldmeier CIP System Plus,CIP System,Tetra Pak,MDL-6353-C,SN26582137,2006-05-13,2009-04-23,2024-03-13,Receiving,6038.0,434.9,Operational,Labour Only,22773330000.0,15,Engineering B,No,Aging unit
6015962,AST761718,Feldmeier CIP System Compact,CIP System,Alfa Laval,MDL-7668-D,SN73382975,2016-05-22,2017-04-07,2024-09-12,Cold Storage,1317.0,16.3,Operational,Parts Only,1444960000.0,20,Engineering A,Yes,Aging unit
2903003,AST670742,Krones UHT Unit Mini,UHT Unit,SPX Flow,MDL-9517-D,SN35484926,2022-05-11,2024-06-02,2024-10-06,Packaging,620.0,370.6,Operational,Full Service,1109550000.0,20,Utilities,No,Scheduled for replacement
3787743,AST239649,OMVE Filling Machine Plus,Filling Machine,SPX Flow,MDL-6643-E,SN41777621,2006-10-03,2007-09-29,2026-04-24,Processing,1931.0,116.5,Operational,Full Service,1231080000.0,15,Operations,No,High performer
3689440,AST319730,Alfa Laval Pasteurizer Standard,Pasteurizer,Krones,MDL-6403-D,SN12205150,2005-08-06,2022-01-18,2026-03-23,Loading Dock,113.0,398.8,Decommissioned,Parts Only,8430080000.0,10,Engineering B,No,Scheduled for replacement
8539106,AST487890,Feldmeier UHT Unit Max,UHT Unit,Krones,MDL-2173-E,SN11208686,2011-06-12,2020-12-11,2025-01-11,Cold Storage,97.0,273.3,Operational,Extended Warranty,2805870000.0,15,External Contractor,Yes,Vibration issue
1100772,AST539234,GEA Group CIP System Industrial,CIP System,Paul Mueller,MDL-3295-A,SN28917315,2015-07-14,2024-12-23,2025-03-18,Loading Dock,228.0,220.3,Operational,None,1255610000.0,20,Operations,Yes,Vibration issue
3001324,AST884593,Scherjon Centrifuge Elite,Centrifuge,Feldmeier,MDL-7392-C,SN52399900,2020-07-20,2022-02-02,2024-12-19,Loading Dock,1927.0,100.4,Operational,Full Service,9420250000.0,15,Engineering B,Yes,Aging unit
2345967,AST337700,Tetra Pak Vat Cheese Maker Plus,Vat Cheese Maker,Scherjon,MDL-1730-B,SN82030504,2009-08-21,2014-11-24,2024-03-04,Aging Room,177.0,248.6,Operational,None,7737560000.0,15,Operations,No,Critical line
4148208,AST168132,Feldmeier Butter Churn Elite,Butter Churn,Paul Mueller,MDL-4600-E,SN53534824,2021-10-12,2024-03-11,2025-06-20,Processing,1307.0,76.0,Operational,Full Service,18864480000.0,20,Engineering A,No,Aging unit
7228406,AST477643,OMVE CIP System Elite,CIP System,GEA Group,MDL-5239-B,SN51689757,2010-09-14,2016-05-01,2025-05-15,Processing,1475.0,388.5,Operational,Parts Only,8114290000.0,7,External Contractor,Yes,Aging unit
4180988,AST868423,Alfa Laval Dryer Industrial,Dryer,SPX Flow,MDL-1642-A,SN32684468,2016-05-25,2024-08-20,2024-12-08,Cold Storage,224.0,157.3,Operational,Labour Only,2214260000.0,7,Operations,No,High performer
3460095,AST688834,Krones Filling Machine Industrial,Filling Machine,Pasilac,MDL-2154-B,SN63442532,2007-12-28,2024-06-09,2024-06-23,Loading Dock,580.0,379.9,Under Maintenance,Extended Warranty,15396580000.0,15,Utilities,No,Good condition
8997897,AST128837,SPX Flow Homogenizer Standard,Homogenizer,Paul Mueller,MDL-6196-C,SN93499756,2017-04-20,2022-12-19,2024-05-16,Loading Dock,1825.0,199.9,Operational,Full Service,3468930000.0,20,Engineering B,Yes,Recently overhauled
7425038,AST777281,Pasilac Butter Churn Industrial,Butter Churn,SPX Flow,MDL-9859-E,SN46753499,2011-07-05,2017-11-22,2024-06-17,Processing,1419.0,418.8,Operational,Parts Only,6129600000.0,20,Engineering B,No,Aging unit
1428494,AST710946,GEA Group Vat Cheese Maker Industrial,Vat Cheese Maker,OMVE,MDL-2226-A,SN31009393,2007-07-04,2010-04-15,2024-03-18,Processing,1929.0,56.4,Operational,Parts Only,2927820000.0,5,Operations,No,Aging unit
5295127,AST719730,Tetra Pak CIP System Standard,CIP System,OMVE,MDL-9848-E,SN61201503,2007-02-15,2011-10-18,2025-10-06,Laboratory,96.0,117.3,Operational,None,1411400000.0,20,Engineering B,Yes,Good condition
7654430,AST403154,Tetra Pak Pasteurizer Industrial,Pasteurizer,Krones,MDL-5472-D,SN79651111,2022-09-18,2024-09-29,2026-10-13,Packaging,747.0,432.4,Operational,None,6245550000.0,15,Engineering B,No,Good condition
9784351,AST969580,Paul Mueller Cooling Tank Compact,Cooling Tank,OMVE,MDL-2503-A,SN81128793,2018-07-24,2020-05-03,2024-11-12,Loading Dock,710.0,148.0,Under Maintenance,Full Service,34904850000.0,15,External Contractor,No,Scheduled for replacement
4639780,AST989478,Paul Mueller UHT Unit Standard,UHT Unit,Scherjon,MDL-8276-E,SN63694800,2016-12-14,2021-08-23,2025-02-24,Cold Storage,1225.0,256.5,Under Maintenance,Full Service,1297590000.0,10,Utilities,Yes,Good condition
8145957,AST315016,Feldmeier Pasteurizer Industrial,Pasteurizer,Feldmeier,MDL-4332-C,SN99367260,2014-12-21,2022-02-15,2025-10-28,Loading Dock,1969.0,145.1,Operational,Labour Only,18778080000.0,20,Engineering B,Yes,Scheduled for replacement
7130149,AST311220,GEA Group Butter Churn Industrial,Butter Churn,SPX Flow,MDL-2334-C,SN78877534,2016-03-29,2020-04-13,2026-04-04,Cold Storage,944.0,4.3,Operational,None,3461530000.0,20,External Contractor,Yes,High performer
6409255,AST785049,Tetra Pak Cooling Tank Pro,Cooling Tank,Pasilac,MDL-2952-A,SN50093481,2008-11-25,2018-09-06,2025-07-15,Laboratory,1312.0,96.3,Operational,None,17953020000.0,7,Engineering B,No,Recently overhauled
6048808,AST581035,Alfa Laval UHT Unit Industrial,UHT Unit,Krones,MDL-9384-C,SN58613490,2014-09-23,2023-07-15,2026-06-23,Packaging,1037.0,390.0,Operational,None,16708500000.0,5,Engineering A,No,Vibration issue
9489450,AST382493,Alfa Laval Dryer Max,Dryer,Tetra Pak,MDL-4438-D,SN66361207,2011-05-23,2011-06-21,2026-12-02,Aging Room,222.0,75.1,Under Maintenance,Parts Only,16981960000.0,5,Engineering A,No,Backup unit
1199147,AST839883,Pasilac Dryer Plus,Dryer,Alfa Laval,MDL-6659-D,SN34193684,2015-05-31,2019-06-14,2026-01-31,Receiving,4468.0,437.2,Out of Service,None,7756080000.0,10,External Contractor,No,Scheduled for replacement
2608172,AST242792,OMVE Cooling Tank Compact,Cooling Tank,Tetra Pak,MDL-5194-D,SN97354042,2014-12-28,2019-03-05,2026-03-04,Packaging,4868.0,171.6,Operational,Extended Warranty,3637970000.0,7,Operations,No,Vibration issue
9227313,AST921796,GEA Group Filling Machine Pro,Filling Machine,GEA Group,MDL-3165-C,SN46284711,2015-06-08,2020-03-23,2024-03-14,Aging Room,559.0,234.9,Operational,Full Service,17302430000.0,20,Engineering B,No,Aging unit
5065777,AST684658,Paul Mueller UHT Unit Industrial,UHT Unit,Krones,MDL-1673-D,SN58374209,2016-11-03,2024-07-16,2024-08-31,Laboratory,1553.0,218.1,Operational,Parts Only,14688540000.0,7,External Contractor,No,Backup unit
1788977,AST944505,GEA Group UHT Unit Plus,UHT Unit,GEA Group,MDL-3814-B,SN40670970,2012-05-30,2023-04-02,2025-08-19,CIP Room,1364.0,294.0,Operational,Full Service,1004790000.0,7,Engineering B,Yes,Scheduled for replacement
6310964,AST636588,GEA Group Filling Machine Compact,Filling Machine,Scherjon,MDL-8014-B,SN24133213,2020-11-20,2021-08-18,2024-06-21,Receiving,362.0,453.0,Operational,Extended Warranty,9210830000.0,20,External Contractor,Yes,Aging unit
3296313,AST265913,Krones Cooling Tank Industrial,Cooling Tank,Tetra Pak,MDL-6010-A,SN99510170,2006-04-18,2017-07-08,2026-10-23,Laboratory,100.0,106.8,Operational,Full Service,6385740000.0,20,External Contractor,Yes,Good condition
7752762,AST219358,Feldmeier Butter Churn Elite,Butter Churn,Pasilac,MDL-8285-A,SN54910348,2009-03-20,2023-06-08,2026-03-05,Cold Storage,313.0,32.9,Operational,Parts Only,3976870000.0,5,Operations,No,Aging unit
5819457,AST491423,Krones Filling Machine Elite,Filling Machine,OMVE,MDL-7666-D,SN39078291,2022-07-09,2022-08-08,2025-10-14,Packaging,336.0,257.3,Operational,Full Service,403820000.0,5,Utilities,No,Good condition
1330241,AST505382,Pasilac Butter Churn Compact,Butter Churn,Tetra Pak,MDL-6293-D,SN81241707,2008-04-24,2012-06-30,2025-01-12,Receiving,347.0,331.9,Operational,Full Service,31002900000.0,5,Utilities,No,Recently overhauled
1035330,AST261482,Tetra Pak Cooling Tank Standard,Cooling Tank,SPX Flow,MDL-2677-A,SN26983581,2015-09-18,2024-09-25,2024-11-08,Cold Storage,723.0,89.9,Under Maintenance,Full Service,330200000.0,15,External Contractor,No,Recently overhauled
1002564,AST397127,GEA Group Homogenizer Industrial,Homogenizer,Paul Mueller,MDL-2172-C,SN74482628,2021-08-26,2024-01-13,2024-03-31,Processing,397.0,334.9,Operational,Full Service,25682970000.0,7,Utilities,No,Aging unit
6671426,AST699630,Paul Mueller Homogenizer Mini,Homogenizer,Feldmeier,MDL-9916-E,SN71513591,2018-04-22,2019-12-17,2025-09-03,Cold Storage,2180.0,104.2,Under Maintenance,Extended Warranty,83260690000.0,7,Engineering B,Yes,Aging unit
1854534,AST506659,Scherjon Pasteurizer Max,Pasteurizer,Alfa Laval,MDL-1530-E,SN89912563,2012-05-24,2013-11-05,2024-04-07,CIP Room,2235.0,294.6,Operational,None,14873490000.0,15,External Contractor,Yes,Vibration issue
9555024,AST856570,Pasilac Pasteurizer Max,Pasteurizer,SPX Flow,MDL-8705-E,SN38953617,2005-08-04,2007-03-11,2024-05-08,Receiving,1861.0,390.4,Operational,Labour Only,12398240000.0,20,Engineering A,Yes,Aging unit
6704208,AST425545,Scherjon UHT Unit Max,UHT Unit,OMVE,MDL-5329-C,SN25831913,2019-06-23,2022-11-15,2024-08-25,Receiving,577.0,223.4,Decommissioned,Full Service,164702150000.0,5,External Contractor,Yes,Good condition
3001428,AST325356,GEA Group Pasteurizer Pro,Pasteurizer,Feldmeier,MDL-6458-C,SN77559636,2017-12-17,2024-09-24,2025-12-06,Receiving,223.0,363.2,Operational,Full Service,220796360000.0,10,Operations,Yes,Vibration issue
5196885,AST677714,Paul Mueller Dryer Elite,Dryer,Paul Mueller,MDL-5740-E,SN83973766,2006-09-25,2018-01-15,2025-01-21,Aging Room,268.0,250.6,Operational,Extended Warranty,20360230000.0,5,Engineering B,No,Vibration issue
4148311,AST283120,Alfa Laval Cooling Tank Plus,Cooling Tank,Scherjon,MDL-9568-B,SN29628460,2012-01-15,2013-04-21,2025-08-18,CIP Room,598.0,475.3,Operational,Parts Only,25765900000.0,20,Utilities,Yes,Aging unit
1690712,AST114001,OMVE Homogenizer Elite,Homogenizer,GEA Group,MDL-3401-D,SN89948403,2020-10-21,2024-10-18,2025-04-29,Processing,181.0,100.0,Under Maintenance,Full Service,871070000.0,15,External Contractor,No,Critical line
8244330,AST861264,Tetra Pak Vat Cheese Maker Standard,Vat Cheese Maker,Pasilac,MDL-5275-A,SN12738973,2021-11-19,2023-10-11,2025-05-04,CIP Room,504.0,415.2,Operational,Extended Warranty,1871630000.0,20,Engineering A,Yes,Recently overhauled
7523436,AST847760,Tetra Pak Homogenizer Standard,Homogenizer,Feldmeier,MDL-3707-D,SN44141441,2007-07-05,2018-08-06,2026-06-10,Aging Room,2881.0,185.9,Standby,Full Service,14078150000.0,15,External Contractor,Yes,High performer
4443248,AST373782,Paul Mueller UHT Unit Pro,UHT Unit,Alfa Laval,MDL-2172-A,SN84464314,2011-01-06,2022-12-30,2026-08-17,Cold Storage,1775.0,478.1,Under Maintenance,Full Service,131410280000.0,7,Utilities,No,Critical line
2313330,AST483957,Paul Mueller Dryer Elite,Dryer,Paul Mueller,MDL-4454-D,SN92794280,2013-06-26,2014-04-08,2025-01-19,Packaging,1078.0,345.2,Operational,Labour Only,328600000.0,5,Engineering B,Yes,High performer
4770932,AST826429,Tetra Pak Centrifuge Mini,Centrifuge,Krones,MDL-5501-E,SN12265226,2008-04-23,2014-05-05,2024-12-29,Laboratory,3324.0,474.2,Operational,Parts Only,9785530000.0,10,Engineering B,No,Recently overhauled
1625213,AST369381,Paul Mueller Butter Churn Pro,Butter Churn,Krones,MDL-3677-C,SN14743665,2020-01-23,2020-04-11,2025-10-12,Processing,1149.0,432.7,Under Maintenance,Full Service,2389320000.0,15,External Contractor,No,Scheduled for replacement
5426302,AST736532,Scherjon Filling Machine Plus,Filling Machine,Alfa Laval,MDL-1993-D,SN44697748,2016-01-03,2022-11-20,2025-08-17,Processing,621.0,383.8,Operational,Extended Warranty,7057350000.0,10,External Contractor,Yes,High performer
4312196,AST526034,SPX Flow Dryer Mini,Dryer,Scherjon,MDL-3972-B,SN74300133,2006-02-02,2014-11-16,2024-06-28,CIP Room,517.0,44.7,Standby,Full Service,5936820000.0,5,Engineering B,Yes,Critical line
9522308,AST856883,Tetra Pak Homogenizer Mini,Homogenizer,Feldmeier,MDL-8425-D,SN26537077,2019-12-17,2024-02-20,2026-03-14,Loading Dock,1698.0,246.9,Operational,Labour Only,8573730000.0,7,Operations,No,High performer
1920140,AST960784,SPX Flow UHT Unit Compact,UHT Unit,OMVE,MDL-9031-E,SN95993056,2010-03-15,2014-07-04,2024-08-05,Loading Dock,33083.0,481.3,Operational,Labour Only,36867840000.0,5,Utilities,No,Scheduled for replacement
5557390,AST836090,Scherjon Dryer Pro,Dryer,SPX Flow,MDL-8089-B,SN94732958,2017-05-19,2020-12-16,2025-08-29,Packaging,574.0,416.6,Operational,Full Service,27613830000.0,15,Operations,Yes,Backup unit
6212752,AST786001,Paul Mueller Homogenizer Max,Homogenizer,Paul Mueller,MDL-8724-C,SN92127900,2013-05-06,2013-08-25,2024-09-21,Packaging,4015.0,34.5,Operational,Extended Warranty,6540020000.0,20,Utilities,No,Aging unit
6573202,AST447505,GEA Group Dryer Compact,Dryer,GEA Group,MDL-4191-E,SN68374082,2006-09-22,2021-09-28,2024-01-27,Loading Dock,1353.0,307.0,Operational,None,83870500000.0,7,Operations,Yes,Critical line
5721235,AST181762,OMVE CIP System Plus,CIP System,Pasilac,MDL-4412-A,SN34072817,2006-05-30,2016-05-03,2026-10-29,Laboratory,2171.0,277.7,Under Maintenance,None,35393550000.0,10,Operations,No,Vibration issue
1887380,AST487715,GEA Group Pasteurizer Standard,Pasteurizer,OMVE,MDL-8714-D,SN44147085,2018-01-19,2022-07-11,2026-09-28,Packaging,1443.0,495.7,Operational,Full Service,11289050000.0,20,Engineering B,No,Aging unit
3165332,AST656902,OMVE Homogenizer Compact,Homogenizer,Alfa Laval,MDL-7686-D,SN71261850,2022-06-28,2024-09-15,2024-06-22,Processing,328.0,276.6,Decommissioned,Full Service,124320210000.0,5,Engineering B,No,Recently overhauled
6540436,AST585180,Paul Mueller Homogenizer Mini,Homogenizer,SPX Flow,MDL-3228-E,SN15467495,2007-04-12,2014-09-12,2025-10-24,Processing,195.0,431.9,Operational,Labour Only,18447050000.0,10,Operations,Yes,Critical line
6278297,AST613621,Tetra Pak Cooling Tank Pro,Cooling Tank,Paul Mueller,MDL-5086-C,SN87241644,2010-10-08,2017-10-18,2024-12-29,Processing,30.0,128.7,Operational,Extended Warranty,2815060000.0,15,Engineering A,Yes,Aging unit
4705434,AST881644,Tetra Pak Filling Machine Industrial,Filling Machine,OMVE,MDL-4676-B,SN19585100,2019-08-05,2022-04-30,2024-02-12,CIP Room,714.0,221.9,Operational,Parts Only,1470230000.0,5,Utilities,Yes,High performer
6081693,AST774621,Alfa Laval CIP System Elite,CIP System,Alfa Laval,MDL-9157-D,SN25266964,2013-08-23,2014-12-12,2024-04-04,Aging Room,4682.0,165.0,Operational,Full Service,5368800000.0,15,Engineering B,Yes,Backup unit
1985700,AST375522,Paul Mueller CIP System Pro,CIP System,Tetra Pak,MDL-6958-E,SN65551772,2017-08-23,2023-05-27,2025-01-25,Aging Room,1290.0,95.9,Operational,None,3761280000.0,7,Engineering A,Yes,Recently overhauled
7982249,AST199208,Scherjon Cooling Tank Industrial,Cooling Tank,Tetra Pak,MDL-3916-B,SN22607699,2021-03-31,2024-10-07,2024-12-05,Aging Room,159.0,20.7,Under Maintenance,None,481080000.0,20,Engineering B,Yes,Recently overhauled
8080553,AST221719,Paul Mueller Homogenizer Plus,Homogenizer,Pasilac,MDL-1223-E,SN74995864,2008-06-07,2009-05-27,2024-10-27,CIP Room,417.0,346.9,Under Maintenance,Full Service,69886250000.0,10,Engineering B,No,Vibration issue
1854637,AST943632,Scherjon CIP System Elite,CIP System,SPX Flow,MDL-5011-B,SN63785297,2012-03-28,2019-05-14,2026-03-11,Aging Room,790.0,45.4,Operational,None,10642620000.0,5,Operations,Yes,Backup unit
5098670,AST466200,GEA Group Homogenizer Elite,Homogenizer,OMVE,MDL-1024-E,SN47683336,2009-08-24,2023-03-29,2025-05-09,Receiving,1085.0,128.5,Under Maintenance,Full Service,15569250000.0,5,Engineering B,Yes,Recently overhauled
4410549,AST584231,GEA Group Pasteurizer Mini,Pasteurizer,Pasilac,MDL-8180-E,SN29573933,2021-11-03,2021-12-28,2026-08-29,Receiving,10035.0,30.2,Operational,Extended Warranty,24795580000.0,5,Engineering B,No,Good condition
6933686,AST360691,Feldmeier Centrifuge Elite,Centrifuge,Alfa Laval,MDL-6625-B,SN25068862,2010-02-10,2010-03-08,2025-05-28,Processing,358.0,361.2,Operational,None,31296990000.0,10,Operations,Yes,Good condition
4476087,AST574597,SPX Flow Filling Machine Industrial,Filling Machine,OMVE,MDL-1813-A,SN97120981,2013-12-31,2020-08-16,2024-03-16,Receiving,1083.0,35.6,Standby,Parts Only,10007980000.0,5,Utilities,Yes,Good condition
1330359,AST998338,GEA Group Homogenizer Elite,Homogenizer,Feldmeier,MDL-8817-C,SN19180741,2017-01-23,2017-09-14,2025-11-15,Cold Storage,4286.0,117.3,Operational,Labour Only,7602500000.0,20,Engineering A,No,Backup unit
5819578,AST378577,Pasilac Filling Machine Compact,Filling Machine,Krones,MDL-1444-D,SN16317571,2011-02-03,2021-01-22,2024-10-16,Processing,488.0,443.0,Under Maintenance,Full Service,265970000.0,5,External Contractor,No,Aging unit
3198143,AST368723,Alfa Laval Dryer Pro,Dryer,GEA Group,MDL-6779-A,SN35834918,2011-10-23,2014-01-21,2026-05-30,Aging Room,3220.0,348.3,Operational,Parts Only,1947120000.0,7,Engineering A,No,Aging unit
5131456,AST658258,Tetra Pak Centrifuge Mini,Centrifuge,Paul Mueller,MDL-8904-C,SN98640823,2019-05-28,2020-04-20,2024-09-19,CIP Room,161.0,371.3,Operational,Full Service,7697160000.0,7,Operations,No,Recently overhauled
1363136,AST190724,SPX Flow Filling Machine Standard,Filling Machine,Tetra Pak,MDL-2081-C,SN61380834,2013-05-26,2023-08-06,2026-01-20,Loading Dock,12096.0,18.0,Under Maintenance,Extended Warranty,16088180000.0,15,Engineering A,Yes,Critical line
7392452,AST988147,Scherjon Pasteurizer Max,Pasteurizer,Scherjon,MDL-9763-D,SN58024649,2007-07-19,2024-10-15,2024-02-18,CIP Room,2383.0,191.0,Operational,Full Service,8141440000.0,10,Operations,No,Recently overhauled
2936006,AST383036,Feldmeier Cooling Tank Plus,Cooling Tank,GEA Group,MDL-4676-A,SN92404142,2013-05-09,2015-01-05,2025-10-13,Laboratory,1504.0,5.2,Decommissioned,Parts Only,2400330000.0,7,External Contractor,Yes,Aging unit
1920199,AST325838,OMVE Dryer Elite,Dryer,Alfa Laval,MDL-7519-B,SN74448452,2011-09-05,2022-01-23,2026-04-14,Processing,311.0,27.6,Operational,None,1405000000.0,10,Operations,Yes,Aging unit
6802636,AST790062,Paul Mueller Centrifuge Compact,Centrifuge,Alfa Laval,MDL-9755-A,SN59543863,2007-05-14,2020-05-03,2025-10-08,Receiving,7498.0,494.5,Operational,Parts Only,74970030000.0,15,External Contractor,Yes,Critical line
8309964,AST189266,Scherjon Cooling Tank Pro,Cooling Tank,Feldmeier,MDL-7832-B,SN87053737,2021-02-20,2022-07-03,2026-05-29,Packaging,1271.0,217.6,Under Maintenance,Full Service,3872440000.0,7,External Contractor,No,Vibration issue
2051285,AST269296,Feldmeier CIP System Elite,CIP System,Paul Mueller,MDL-3973-E,SN96668894,2014-09-20,2019-01-18,2024-04-18,Laboratory,679.0,299.2,Decommissioned,None,6514340000.0,10,Utilities,No,Scheduled for replacement
7130333,AST494960,Paul Mueller Homogenizer Standard,Homogenizer,Tetra Pak,MDL-2471-B,SN83745671,2014-08-04,2014-11-01,2025-11-20,CIP Room,864.0,466.8,Operational,Parts Only,426270000.0,20,Operations,Yes,Backup unit
3951843,AST651273,Alfa Laval Dryer Mini,Dryer,Alfa Laval,MDL-8638-D,SN28436342,2020-06-17,2021-12-24,2026-07-18,Processing,106.0,464.8,Operational,Parts Only,7774810000.0,20,Utilities,No,High performer
2149604,AST902510,SPX Flow Cooling Tank Elite,Cooling Tank,Tetra Pak,MDL-3567-C,SN29039156,2022-04-03,2024-01-05,2026-12-14,Processing,189.0,146.0,Operational,Full Service,2210320000.0,5,Operations,No,Good condition
